"","age","workclass","fnlwgt","education","education_num","marital_stat","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_wk","native_country","label"
"25987",33," Private",362747," Some-college",10," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,35," United-States",0
"25988",24," Private",395297," Some-college",10," Never-married"," Sales"," Own-child"," White"," Female",0,0,35," United-States",0
"25989",31," Self-emp-not-inc",144949," Bachelors",13," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,60," United-States",0
"25990",32," Private",141490," Assoc-voc",11," Divorced"," Exec-managerial"," Unmarried"," White"," Female",0,0,50," United-States",0
"25991",29," Private",147889," Assoc-acdm",12," Married-civ-spouse"," Tech-support"," Wife"," White"," Female",0,0,40," United-States",0
"25992",61," Private",232808," 10th",6," Divorced"," Other-service"," Not-in-family"," White"," Male",0,0,24," United-States",0
"25993",48," Private",70668," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Wife"," White"," Female",0,0,50," United-States",0
"25994",29," Federal-gov",33315," Assoc-acdm",12," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,40," United-States",0
"25995",22," Private",200318," Assoc-acdm",12," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,15," United-States",0
"25996",32," Private",97723," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,1672,40," United-States",0
"25997",38," Private",109231," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"25998",27," Private",102889," Some-college",10," Divorced"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,40," United-States",0
"25999",26," Private",167106," HS-grad",9," Never-married"," Craft-repair"," Other-relative"," Asian-Pac-Islander"," Male",0,0,40," Hong",0
"26000",35," Private",182898," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",8614,0,40," United-States",1
"26001",62," Private",197918," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States",0
"26002",28," Private",67386," HS-grad",9," Never-married"," Other-service"," Unmarried"," White"," Female",0,0,40," United-States",0
"26003",50," Private",126592," HS-grad",9," Separated"," Craft-repair"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"26004",34," Private",49469," Bachelors",13," Never-married"," Sales"," Not-in-family"," White"," Male",99999,0,50," United-States",1
"26005",37," Self-emp-not-inc",119929," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"26006",63," Private",158199," 1st-4th",2," Widowed"," Machine-op-inspct"," Unmarried"," White"," Female",0,0,44," Portugal",0
"26007",35," Private",341102," 9th",5," Never-married"," Handlers-cleaners"," Not-in-family"," Black"," Male",0,0,40," United-States",0
"26008",55," Private",101524," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,40," United-States",1
"26009",40," Private",202872," HS-grad",9," Married-civ-spouse"," Sales"," Wife"," White"," Female",0,0,40," United-States",1
"26010",25," Private",195201," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," Other"," Male",0,0,50," United-States",0
"26011",51," Private",128272," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",0
"26012",37," Private",263094," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,40," United-States",1
"26013",54," Self-emp-inc",357596," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,55," United-States",1
"26014",47," Local-gov",102628," Some-college",10," Married-civ-spouse"," Other-service"," Husband"," White"," Male",0,0,40," United-States",1
"26015",26," Private",171114," Bachelors",13," Never-married"," Exec-managerial"," Own-child"," White"," Female",0,0,40," United-States",0
"26016",46," Private",216414," Assoc-voc",11," Married-spouse-absent"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States",0
"26017",24," Private",127753," 12th",8," Never-married"," Craft-repair"," Other-relative"," White"," Male",0,0,40," United-States",0
"26018",19," Private",282698," 7th-8th",4," Never-married"," Adm-clerical"," Own-child"," White"," Male",0,0,80," United-States",0
"26019",35," Private",139364," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1902,40," United-States",1
"26020",36," Local-gov",312785," Bachelors",13," Never-married"," Prof-specialty"," Own-child"," Black"," Male",0,0,35," United-States",0
"26021",18," Private",92864," 12th",8," Never-married"," Other-service"," Own-child"," White"," Female",0,0,20," United-States",0
"26022",46," Local-gov",175428," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States",1
"26023",30," Private",104223," HS-grad",9," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,32," United-States",0
"26024",29," Private",144784," HS-grad",9," Never-married"," Other-service"," Not-in-family"," Black"," Female",0,0,40," United-States",0
"26025",65," Private",178934," HS-grad",9," Widowed"," Other-service"," Unmarried"," Black"," Female",0,0,20," Jamaica",0
"26026",41," Private",211253," Masters",14," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,0,40," United-States",1
"26027",34," Private",133122," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",0
"26028",58," Private",103540," 7th-8th",4," Married-civ-spouse"," Transport-moving"," Husband"," Black"," Male",0,0,40," United-States",0
"26029",39," State-gov",172700," HS-grad",9," Never-married"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States",0
"26030",21," Private",282484," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,40," United-States",0
"26031",31," Private",323055," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,50," United-States",1
"26032",33," State-gov",291494," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,50," United-States",1
"26033",28," Private",214702," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,60," United-States",0
"26034",32," Private",116055," HS-grad",9," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",2977,0,35," United-States",0
"26035",32," Private",226696," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,55," United-States",1
"26036",31," Private",216827," HS-grad",9," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States",0
"26037",41," Self-emp-not-inc",153132," Prof-school",15," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,40," United-States",1
"26038",48," Private",307440," Bachelors",13," Married-civ-spouse"," Tech-support"," Husband"," Asian-Pac-Islander"," Male",0,0,45," Philippines",1
"26039",27," Private",278122," HS-grad",9," Never-married"," Transport-moving"," Own-child"," White"," Male",0,0,40," United-States",0
"26040",45," Private",122195," HS-grad",9," Widowed"," Craft-repair"," Unmarried"," Black"," Female",0,0,40," United-States",0
"26041",34," Self-emp-not-inc",156890," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",0
"26042",17," Private",36877," 10th",6," Never-married"," Sales"," Own-child"," White"," Female",0,0,10," United-States",0
"26043",25," Private",131178," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," Black"," Male",0,0,23," United-States",0
"26044",34," Self-emp-inc",62396," Bachelors",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,0,62," United-States",1
"26045",33," Private",73054," HS-grad",9," Divorced"," Sales"," Unmarried"," White"," Female",0,0,40," United-States",0
"26046",21," Private",96844," Some-college",10," Never-married"," Adm-clerical"," Not-in-family"," White"," Female",0,0,20," United-States",0
"26047",22," Private",324922," HS-grad",9," Never-married"," Machine-op-inspct"," Not-in-family"," White"," Male",0,0,50," United-States",0
"26048",61," Private",130684," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,42," United-States",0
"26049",40," Private",178983," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,30," United-States",1
"26050",58," Private",81038," Some-college",10," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,12," United-States",0
"26051",30," Private",151967," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,58," United-States",0
"26052",24," Private",278107," HS-grad",9," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,60," United-States",0
"26053",52," Self-emp-not-inc",183146," 12th",8," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,50," United-States",1
"26054",50," Private",183638," HS-grad",9," Widowed"," Sales"," Unmarried"," White"," Female",0,0,40," United-States",0
"26055",49," Private",247892," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,30," United-States",0
"26056",22," Private",221480," HS-grad",9," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"26057",21," Private",518530," Some-college",10," Never-married"," Adm-clerical"," Own-child"," White"," Female",0,0,40," United-States",0
"26058",25," Private",193787," Some-college",10," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,50," United-States",0
"26059",34," Self-emp-inc",157466," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,45," United-States",0
"26060",48," Private",141511," 10th",6," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,45," United-States",1
"26061",21," Private",252253," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States",0
"26062",20," Private",200450," 7th-8th",4," Never-married"," Machine-op-inspct"," Own-child"," White"," Female",0,0,52," United-States",0
"26063",30," State-gov",343789," Some-college",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,0,40," United-States",1
"26064",44," Private",277647," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,1902,40," United-States",1
"26065",44," Private",291566," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,60," United-States",0
"26066",29," Private",151382," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,60," United-States",0
"26067",31," Private",221167," Prof-school",15," Divorced"," Tech-support"," Not-in-family"," White"," Female",0,0,35," United-States",0
"26068",35," Private",196178," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States",0
"26069",27," Private",302422," HS-grad",9," Never-married"," Adm-clerical"," Not-in-family"," White"," Male",0,0,40," United-States",0
"26070",26," Private",37379," Bachelors",13," Never-married"," Exec-managerial"," Not-in-family"," White"," Female",0,0,45," United-States",0
"26071",37," Self-emp-not-inc",82540," 9th",5," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,70," United-States",1
"26072",44," Private",159911," 7th-8th",4," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,55," United-States",0
"26073",34," Private",212781," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States",1
"26074",28," Local-gov",207213," Assoc-acdm",12," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,5," United-States",0
"26075",30," Private",200192," Some-college",10," Married-civ-spouse"," Other-service"," Wife"," White"," Female",0,0,45," United-States",0
"26076",41," Local-gov",180096," Bachelors",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,35," United-States",0
"26077",23," Private",192812," Bachelors",13," Never-married"," Tech-support"," Own-child"," White"," Female",0,0,40," United-States",0
"26078",19," Private",105908," HS-grad",9," Never-married"," Handlers-cleaners"," Other-relative"," White"," Male",0,0,70," United-States",0
"26079",48," Private",373366," 1st-4th",2," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",3781,0,50," Mexico",0
"26080",26," State-gov",234190," Some-college",10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,20," United-States",0
"26081",32," Private",260868," Bachelors",13," Married-civ-spouse"," Sales"," Husband"," Black"," Male",0,0,40," United-States",1
"26082",26," Private",109097," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," White"," Female",0,0,48," United-States",0
"26083",36," Private",171393," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7298,0,55," United-States",1
"26084",49," Private",209146," HS-grad",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,40," United-States",0
"26085",54," Private",172281," Masters",14," Divorced"," Tech-support"," Not-in-family"," White"," Male",0,0,40," United-States",1
"26086",36," Private",73023," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,55," United-States",0
"26087",41," Private",122626," HS-grad",9," Divorced"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,48," United-States",0
"26088",27," Private",113635," Bachelors",13," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,35," United-States",0
"26089",40," Self-emp-not-inc",30759," Assoc-voc",11," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," United-States",0
"26090",46," Private",105327," HS-grad",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States",0
